zeta psi sigma beta psi_prime sigma_prime beta_prime psi_prime2 beta_prime2 sigma_prime2 leftWidth rightWidth x y z xR yR zR xL yL zL xAbs yAbs zAbs xRAbs yRAbs zRAbs xLAbs yLAbs zLAbs kappa nu tau kappa_prime nu_prime tau_prime
2668.924836 -7.720138 -0.000000 -0.000000 -0.001994 -0.000000 -0.000000 -0.000057 -0.000000 -0.000000 8.453578 8.453578 -3.159326 50.180098 -0.000000 5.218646 51.308177 -0.000000 -11.537298 49.052018 -0.000000 275369.342537 -4991672.749428 0.000000 275377.720510 -4991671.621348 0.000000 275360.964565 -4991673.877508 0.000000 -0.001994 0.000000 0.000000 -0.000057 0.000000 0.000000
2669.258036 -7.720810 -0.000000 -0.000000 -0.002036 -0.000000 -0.000000 -0.000196 -0.000000 -0.000000 8.453651 8.453651 -3.114973 49.849863 -0.000000 5.263828 50.972326 -0.000000 -11.493773 48.727399 -0.000000 275369.386890 -4991673.079664 0.000000 275377.765692 -4991671.957199 0.000000 275361.008090 -4991674.202127 0.000000 -0.002036 0.000000 0.000000 -0.000196 0.000000 0.000000
2669.591237 -7.721503 -0.000000 -0.000000 -0.002124 -0.000000 -0.000000 -0.000332 -0.000000 -0.000000 8.453245 8.453245 -3.070845 49.519597 -0.000000 5.308328 50.636199 -0.000000 -11.450019 48.402994 -0.000000 275369.431018 -4991673.409929 0.000000 275377.810192 -4991672.293327 0.000000 275361.051844 -4991674.526532 0.000000 -0.002124 0.000000 0.000000 -0.000332 0.000000 0.000000
2669.924438 -7.722233 -0.000000 -0.000000 -0.002256 -0.000000 -0.000000 -0.000461 -0.000000 -0.000000 8.452378 8.452378 -3.026953 49.189299 -0.000000 5.352174 50.299672 -0.000000 -11.406079 48.078925 -0.000000 275369.474911 -4991673.740227 0.000000 275377.854037 -4991672.629854 0.000000 275361.095784 -4991674.850600 0.000000 -0.002256 0.000000 0.000000 -0.000461 0.000000 0.000000
2670.257640 -7.723013 -0.000000 -0.000000 -0.002430 -0.000000 -0.000000 -0.000580 -0.000000 -0.000000 8.451069 8.451069 -2.983310 48.858967 -0.000000 5.395384 49.962628 -0.000000 -11.362003 47.755307 -0.000000 275369.518554 -4991674.070559 0.000000 275377.897247 -4991672.966898 0.000000 275361.139860 -4991675.174220 0.000000 -0.002430 0.000000 0.000000 -0.000580 0.000000 0.000000
2670.590843 -7.723858 -0.000000 -0.000000 -0.002641 -0.000000 -0.000000 -0.000686 -0.000000 -0.000000 8.449341 8.449341 -2.939935 48.528600 -0.000000 5.437975 49.624959 -0.000000 -11.317844 47.432241 -0.000000 275369.561929 -4991674.400926 0.000000 275377.939838 -4991673.304567 0.000000 275361.184019 -4991675.497285 0.000000 -0.002641 0.000000 0.000000 -0.000686 0.000000 0.000000
2670.924046 -7.724778 -0.000000 -0.000000 -0.002884 -0.000000 -0.000000 -0.000775 -0.000000 -0.000000 8.447216 8.447216 -2.896852 48.198194 -0.000000 5.479956 49.286567 -0.000000 -11.273659 47.109821 -0.000000 275369.605012 -4991674.731332 0.000000 275377.981820 -4991673.642958 0.000000 275361.228204 -4991675.819705 0.000000 -0.002884 0.000000 0.000000 -0.000775 0.000000 0.000000
2671.257250 -7.725784 -0.000000 -0.000000 -0.003154 -0.000000 -0.000000 -0.000845 -0.000000 -0.000000 8.444718 8.444718 -2.854086 47.867746 -0.000000 5.521334 48.947372 -0.000000 -11.229507 46.788119 -0.000000 275369.647776 -4991675.061780 0.000000 275378.023198 -4991673.982153 0.000000 275361.272356 -4991676.141406 0.000000 -0.003154 0.000000 0.000000 -0.000845 0.000000 0.000000
2671.590454 -7.726884 -0.000000 -0.000000 -0.003444 -0.000000 -0.000000 -0.000894 -0.000000 -0.000000 8.441872 8.441872 -2.811669 47.537252 -0.000000 5.562110 48.607311 -0.000000 -11.185448 46.467194 -0.000000 275369.690194 -4991675.392273 0.000000 275378.063974 -4991674.322214 0.000000 275361.316415 -4991676.462332 0.000000 -0.003444 0.000000 0.000000 -0.000894 0.000000 0.000000
2671.923660 -7.728082 -0.000000 -0.000000 -0.003746 -0.000000 -0.000000 -0.000920 -0.000000 -0.000000 8.438706 8.438706 -2.769631 47.206709 -0.000000 5.602282 48.266339 -0.000000 -11.141545 46.147080 -0.000000 275369.732231 -4991675.722816 0.000000 275378.104146 -4991674.663187 0.000000 275361.360319 -4991676.782446 0.000000 -0.003746 0.000000 0.000000 -0.000920 0.000000 0.000000
2672.256865 -7.729381 -0.000000 -0.000000 -0.004053 -0.000000 -0.000000 -0.000924 -0.000000 -0.000000 8.435247 8.435247 -2.728006 46.876114 -0.000000 5.641845 47.924434 -0.000000 -11.097857 45.827793 -0.000000 275369.773857 -4991676.053411 0.000000 275378.143708 -4991675.005092 0.000000 275361.404007 -4991677.101732 0.000000 -0.004053 0.000000 0.000000 -0.000924 0.000000 0.000000
2672.590072 -7.730782 -0.000000 -0.000000 -0.004358 -0.000000 -0.000000 -0.000904 -0.000000 -0.000000 8.431524 8.431524 -2.686827 46.545461 -0.000000 5.680790 47.581594 -0.000000 -11.054445 45.509328 -0.000000 275369.815036 -4991676.384064 0.000000 275378.182653 -4991675.347932 0.000000 275361.447419 -4991677.420197 0.000000 -0.004358 0.000000 0.000000 -0.000904 0.000000 0.000000
2672.923279 -7.732283 -0.000000 -0.000000 -0.004652 -0.000000 -0.000000 -0.000862 -0.000000 -0.000000 8.427568 8.427568 -2.646128 46.214749 -0.000000 5.719108 47.237840 -0.000000 -11.011365 45.191658 -0.000000 275369.855735 -4991676.714777 0.000000 275378.220971 -4991675.691686 0.000000 275361.490499 -4991677.737867 0.000000 -0.004652 0.000000 0.000000 -0.000862 0.000000 0.000000
2673.256487 -7.733880 -0.000000 -0.000000 -0.004929 -0.000000 -0.000000 -0.000800 -0.000000 -0.000000 8.423407 8.423407 -2.605942 45.883973 -0.000000 5.756787 46.893211 -0.000000 -10.968670 44.874735 -0.000000 275369.895922 -4991677.045553 0.000000 275378.258650 -4991676.036314 0.000000 275361.533193 -4991678.054790 0.000000 -0.004929 0.000000 0.000000 -0.000800 0.000000 0.000000
2673.589696 -7.735564 -0.000000 -0.000000 -0.005182 -0.000000 -0.000000 -0.000719 -0.000000 -0.000000 8.419073 8.419073 -2.566297 45.553131 -0.000000 5.793815 46.547769 -0.000000 -10.926410 44.558493 -0.000000 275369.935567 -4991677.376395 0.000000 275378.295678 -4991676.381757 0.000000 275361.575453 -4991678.371032 0.000000 -0.005182 0.000000 0.000000 -0.000719 0.000000 0.000000
2673.922906 -7.737328 -0.000000 -0.000000 -0.005405 -0.000000 -0.000000 -0.000622 -0.000000 -0.000000 8.414594 8.414594 -2.527223 45.222220 -0.000000 5.830182 46.201589 -0.000000 -10.884629 44.242852 -0.000000 275369.974641 -4991677.707305 0.000000 275378.332045 -4991676.727937 0.000000 275361.617234 -4991678.686673 0.000000 -0.005405 0.000000 0.000000 -0.000622 0.000000 0.000000
2674.256116 -7.739161 -0.000000 -0.000000 -0.005594 -0.000000 -0.000000 -0.000512 -0.000000 -0.000000 8.409999 8.409999 -2.488744 44.891239 -0.000000 5.865878 45.854764 -0.000000 -10.843367 43.927714 -0.000000 275370.013120 -4991678.038286 0.000000 275378.367741 -4991677.074762 0.000000 275361.658496 -4991679.001811 0.000000 -0.005594 0.000000 0.000000 -0.000512 0.000000 0.000000
2674.589328 -7.741050 -0.000000 -0.000000 -0.005745 -0.000000 -0.000000 -0.000393 -0.000000 -0.000000 8.405317 8.405317 -2.450881 44.560186 -0.000000 5.900893 45.507398 -0.000000 -10.802656 43.612974 -0.000000 275370.050982 -4991678.369339 0.000000 275378.402756 -4991677.422128 0.000000 275361.699207 -4991679.316551 0.000000 -0.005745 0.000000 0.000000 -0.000393 0.000000 0.000000
2674.922540 -7.742982 -0.000000 -0.000000 -0.005855 -0.000000 -0.000000 -0.000269 -0.000000 -0.000000 8.400573 8.400573 -2.413651 44.229060 -0.000000 5.935224 45.159603 -0.000000 -10.762526 43.298517 -0.000000 275370.088213 -4991678.700465 0.000000 275378.437087 -4991677.769923 0.000000 275361.739337 -4991679.631008 0.000000 -0.005855 0.000000 0.000000 -0.000269 0.000000 0.000000
2675.255753 -7.744945 -0.000000 -0.000000 -0.005924 -0.000000 -0.000000 -0.000144 -0.000000 -0.000000 8.395792 8.395792 -2.377066 43.897862 -0.000000 5.968867 44.811498 -0.000000 -10.722998 42.984226 -0.000000 275370.124798 -4991679.031663 0.000000 275378.470730 -4991678.118028 0.000000 275361.778865 -4991679.945299 0.000000 -0.005924 0.000000 0.000000 -0.000144 0.000000 0.000000
2675.588966 -7.746924 -0.000000 -0.000000 -0.005952 -0.000000 -0.000000 -0.000023 -0.000000 -0.000000 8.390997 8.390997 -2.341133 43.566591 -0.000000 6.001824 44.463199 -0.000000 -10.684090 42.669984 -0.000000 275370.160730 -4991679.362933 0.000000 275378.503687 -4991678.466327 0.000000 275361.817773 -4991680.259542 0.000000 -0.005952 0.000000 0.000000 -0.000023 0.000000 0.000000
2675.922181 -7.748905 -0.000000 -0.000000 -0.005941 -0.000000 -0.000000 0.000092 -0.000000 -0.000000 8.386209 8.386209 -2.305856 43.235249 -0.000000 6.034099 44.114822 -0.000000 -10.645811 42.355677 -0.000000 275370.196007 -4991679.694276 0.000000 275378.535962 -4991678.814704 0.000000 275361.856052 -4991680.573849 0.000000 -0.005941 0.000000 0.000000 0.000092 0.000000 0.000000
2676.255396 -7.750877 -0.000000 -0.000000 -0.005893 -0.000000 -0.000000 0.000196 -0.000000 -0.000000 8.381444 8.381444 -2.271234 42.903838 -0.000000 6.065699 43.766476 -0.000000 -10.608167 42.041199 -0.000000 275370.230629 -4991680.025688 0.000000 275378.567562 -4991679.163050 0.000000 275361.893695 -4991680.888327 0.000000 -0.005893 0.000000 0.000000 0.000196 0.000000 0.000000
2676.588612 -7.752827 -0.000000 -0.000000 -0.005812 -0.000000 -0.000000 0.000286 -0.000000 -0.000000 8.376719 8.376719 -2.237262 42.572358 -0.000000 6.096637 43.418260 -0.000000 -10.571161 41.726456 -0.000000 275370.264601 -4991680.357168 0.000000 275378.598500 -4991679.511266 0.000000 275361.930702 -4991681.203070 0.000000 -0.005812 0.000000 0.000000 0.000286 0.000000 0.000000
2676.921829 -7.754746 -0.000000 -0.000000 -0.005705 -0.000000 -0.000000 0.000359 -0.000000 -0.000000 8.372048 8.372048 -2.203931 42.240812 -0.000000 6.126928 43.070258 -0.000000 -10.534789 41.411366 -0.000000 275370.297932 -4991680.688714 0.000000 275378.628791 -4991679.859268 0.000000 275361.967074 -4991681.518160 0.000000 -0.005705 0.000000 0.000000 0.000359 0.000000 0.000000
2677.255047 -7.756625 -0.000000 -0.000000 -0.005576 -0.000000 -0.000000 0.000414 -0.000000 -0.000000 8.367442 8.367442 -2.171229 41.909203 -0.000000 6.156589 42.722542 -0.000000 -10.499048 41.095864 -0.000000 275370.330634 -4991681.020322 0.000000 275378.658452 -4991680.206984 0.000000 275362.002816 -4991681.833662 0.000000 -0.005576 0.000000 0.000000 0.000414 0.000000 0.000000
2677.588265 -7.758459 -0.000000 -0.000000 -0.005432 -0.000000 -0.000000 0.000448 -0.000000 -0.000000 8.362911 8.362911 -2.139144 41.577533 -0.000000 6.185642 42.375164 -0.000000 -10.463930 40.779902 -0.000000 275370.362720 -4991681.351992 0.000000 275378.687506 -4991680.554361 0.000000 275362.037934 -4991682.149624 0.000000 -0.005432 0.000000 0.000000 0.000448 0.000000 0.000000
2677.921485 -7.760244 -0.000000 -0.000000 -0.005281 -0.000000 -0.000000 0.000462 -0.000000 -0.000000 8.358463 8.358463 -2.107658 41.245805 -0.000000 6.214110 42.028159 -0.000000 -10.429426 40.463450 -0.000000 275370.394206 -4991681.683720 0.000000 275378.715974 -4991680.901366 0.000000 275362.072438 -4991682.466076 0.000000 -0.005281 0.000000 0.000000 0.000462 0.000000 0.000000
2678.254705 -7.761978 -0.000000 -0.000000 -0.005127 -0.000000 -0.000000 0.000460 -0.000000 -0.000000 8.354104 8.354104 -2.076756 40.914021 -0.000000 6.242016 41.681543 -0.000000 -10.395529 40.146499 -0.000000 275370.425107 -4991682.015504 0.000000 275378.743880 -4991681.247983 0.000000 275362.106335 -4991682.783027 0.000000 -0.005127 0.000000 0.000000 0.000460 0.000000 0.000000
2678.587925 -7.763662 -0.000000 -0.000000 -0.004977 -0.000000 -0.000000 0.000444 -0.000000 -0.000000 8.349842 8.349842 -2.046422 40.582183 -0.000000 6.269386 41.335315 -0.000000 -10.362229 39.829051 -0.000000 275370.455442 -4991682.347342 0.000000 275378.771250 -4991681.594210 0.000000 275362.139635 -4991683.100475 0.000000 -0.004977 0.000000 0.000000 0.000444 0.000000 0.000000
2678.921147 -7.765296 -0.000000 -0.000000 -0.004833 -0.000000 -0.000000 0.000418 -0.000000 -0.000000 8.345680 8.345680 -2.016637 40.250295 -0.000000 6.296244 40.989466 -0.000000 -10.329519 39.511125 -0.000000 275370.485226 -4991682.679229 0.000000 275378.798108 -4991681.940059 0.000000 275362.172345 -4991683.418401 0.000000 -0.004833 0.000000 0.000000 0.000418 0.000000 0.000000
2679.254370 -7.766884 -0.000000 -0.000000 -0.004699 -0.000000 -0.000000 0.000386 -0.000000 -0.000000 8.341625 8.341625 -1.987387 39.918359 -0.000000 6.322618 40.643973 -0.000000 -10.297393 39.192745 -0.000000 275370.514475 -4991683.011166 0.000000 275378.824482 -4991682.285552 0.000000 275362.204470 -4991683.736781 0.000000 -0.004699 0.000000 0.000000 0.000386 0.000000 0.000000
2679.587593 -7.768430 -0.000000 -0.000000 -0.004577 -0.000000 -0.000000 0.000351 -0.000000 -0.000000 8.337682 8.337682 -1.958658 39.586377 -0.000000 6.348531 40.298809 -0.000000 -10.265847 38.873944 -0.000000 275370.543205 -4991683.343149 0.000000 275378.850395 -4991682.630716 0.000000 275362.236016 -4991684.055581 0.000000 -0.004577 0.000000 0.000000 0.000351 0.000000 0.000000
2679.920817 -7.769937 -0.000000 -0.000000 -0.004466 -0.000000 -0.000000 0.000316 -0.000000 -0.000000 8.333858 8.333858 -1.930435 39.254350 -0.000000 6.374008 39.953945 -0.000000 -10.234877 38.554754 -0.000000 275370.571428 -4991683.675176 0.000000 275378.875871 -4991682.975580 0.000000 275362.266986 -4991684.374771 0.000000 -0.004466 0.000000 0.000000 0.000316 0.000000 0.000000
2680.254042 -7.771408 -0.000000 -0.000000 -0.004365 -0.000000 -0.000000 0.000286 -0.000000 -0.000000 8.330159 8.330159 -1.902706 38.922281 -0.000000 6.399069 39.609352 -0.000000 -10.204482 38.235210 -0.000000 275370.599157 -4991684.007245 0.000000 275378.900932 -4991683.320173 0.000000 275362.297381 -4991684.694315 0.000000 -0.004365 0.000000 0.000000 0.000286 0.000000 0.000000
2680.587268 -7.772847 -0.000000 -0.000000 -0.004274 -0.000000 -0.000000 0.000262 -0.000000 -0.000000 8.326588 8.326588 -1.875461 38.590171 -0.000000 6.423736 39.265002 -0.000000 -10.174658 37.915339 -0.000000 275370.626403 -4991684.339356 0.000000 275378.925599 -4991683.664523 0.000000 275362.327205 -4991685.014186 0.000000 -0.004274 0.000000 0.000000 0.000262 0.000000 0.000000
2680.920494 -7.774257 -0.000000 -0.000000 -0.004190 -0.000000 -0.000000 0.000245 -0.000000 -0.000000 8.323152 8.323152 -1.848688 38.258021 -0.000000 6.448027 38.920875 -0.000000 -10.145404 37.595168 -0.000000 275370.653175 -4991684.671505 0.000000 275378.949889 -4991684.008650 0.000000 275362.356459 -4991685.334358 0.000000 -0.004190 0.000000 0.000000 0.000245 0.000000 0.000000
2681.253722 -7.775640 -0.000000 -0.000000 -0.004109 -0.000000 -0.000000 0.000237 -0.000000 -0.000000 8.319854 8.319854 -1.822380 37.925834 -0.000000 6.471956 38.576956 -0.000000 -10.116716 37.274711 -0.000000 275370.679484 -4991685.003692 0.000000 275378.973819 -4991684.352568 0.000000 275362.385147 -4991685.654815 0.000000 -0.004109 0.000000 0.000000 0.000237 0.000000 0.000000
2681.586950 -7.776996 -0.000000 -0.000000 -0.004031 -0.000000 -0.000000 0.000236 -0.000000 -0.000000 8.316698 8.316698 -1.796526 37.593610 -0.000000 6.495538 38.233240 -0.000000 -10.088591 36.953980 -0.000000 275370.705338 -4991685.335916 0.000000 275378.997401 -4991684.696285 0.000000 275362.413272 -4991685.975546 0.000000 -0.004031 0.000000 0.000000 0.000236 0.000000 0.000000
2681.920179 -7.778326 -0.000000 -0.000000 -0.003951 -0.000000 -0.000000 0.000240 -0.000000 -0.000000 8.313685 8.313685 -1.771119 37.261351 -0.000000 6.518785 37.889725 -0.000000 -10.061023 36.632977 -0.000000 275370.730745 -4991685.668174 0.000000 275379.020648 -4991685.039800 0.000000 275362.440840 -4991686.296549 0.000000 -0.003951 0.000000 0.000000 0.000240 0.000000 0.000000
2682.253409 -7.779630 -0.000000 -0.000000 -0.003870 -0.000000 -0.000000 0.000249 -0.000000 -0.000000 8.310818 8.310818 -1.746149 36.929058 -0.000000 6.541708 37.546415 -0.000000 -10.034005 36.311701 -0.000000 275370.755714 -4991686.000467 0.000000 275379.043571 -4991685.383110 0.000000 275362.467858 -4991686.617825 0.000000 -0.003870 0.000000 0.000000 0.000249 0.000000 0.000000
2682.586640 -7.780905 -0.000000 -0.000000 -0.003785 -0.000000 -0.000000 0.000260 -0.000000 -0.000000 8.308097 8.308097 -1.721607 36.596732 -0.000000 6.564316 37.203320 -0.000000 -10.007530 35.990145 -0.000000 275370.780256 -4991686.332793 0.000000 275379.066179 -4991685.726206 0.000000 275362.494333 -4991686.939381 0.000000 -0.003785 0.000000 0.000000 0.000260 0.000000 0.000000
2682.919871 -7.782152 -0.000000 -0.000000 -0.003697 -0.000000 -0.000000 0.000272 -0.000000 -0.000000 8.305520 8.305520 -1.697485 36.264375 -0.000000 6.586618 36.860448 -0.000000 -9.981588 35.668302 -0.000000 275370.804378 -4991686.665150 0.000000 275379.088482 -4991686.069078 0.000000 275362.520275 -4991687.261224 0.000000 -0.003697 0.000000 0.000000 0.000272 0.000000 0.000000
2683.253103 -7.783368 -0.000000 -0.000000 -0.003604 -0.000000 -0.000000 0.000283 -0.000000 -0.000000 8.303088 8.303088 -1.673771 35.931988 -0.000000 6.608624 36.517812 -0.000000 -9.956167 35.346164 -0.000000 275370.828092 -4991686.997538 0.000000 275379.110488 -4991686.411715 0.000000 275362.545696 -4991687.583362 0.000000 -0.003604 0.000000 0.000000 0.000283 0.000000 0.000000
2683.586336 -7.784553 -0.000000 -0.000000 -0.003509 -0.000000 -0.000000 0.000291 -0.000000 -0.000000 8.300797 8.300797 -1.650457 35.599572 -0.000000 6.630342 36.175420 -0.000000 -9.931256 35.023723 -0.000000 275370.851406 -4991687.329954 0.000000 275379.132206 -4991686.754106 0.000000 275362.570607 -4991687.905803 0.000000 -0.003509 0.000000 0.000000 0.000291 0.000000 0.000000
2683.919570 -7.785706 -0.000000 -0.000000 -0.003411 -0.000000 -0.000000 0.000296 -0.000000 -0.000000 8.298646 8.298646 -1.627531 35.267128 -0.000000 6.651780 35.833282 -0.000000 -9.906843 34.700973 -0.000000 275370.874332 -4991687.662398 0.000000 275379.153644 -4991687.096244 0.000000 275362.595021 -4991688.228552 0.000000 -0.003411 0.000000 0.000000 0.000296 0.000000 0.000000
2684.252804 -7.786826 -0.000000 -0.000000 -0.003312 -0.000000 -0.000000 0.000296 -0.000000 -0.000000 8.296630 8.296630 -1.604984 34.934657 -0.000000 6.672945 35.491400 -0.000000 -9.882913 34.377913 -0.000000 275370.896879 -4991687.994868 0.000000 275379.174810 -4991687.438126 0.000000 275362.618951 -4991688.551612 0.000000 -0.003312 0.000000 0.000000 0.000296 0.000000 0.000000
2684.586039 -7.787914 -0.000000 -0.000000 -0.003215 -0.000000 -0.000000 0.000291 -0.000000 -0.000000 8.294746 8.294746 -1.582803 34.602161 -0.000000 6.693847 35.149777 -0.000000 -9.859452 34.054545 -0.000000 275370.919060 -4991688.327364 0.000000 275379.195711 -4991687.779749 0.000000 275362.642412 -4991688.874981 0.000000 -0.003215 0.000000 0.000000 0.000291 0.000000 0.000000
2684.919275 -7.788969 -0.000000 -0.000000 -0.003119 -0.000000 -0.000000 0.000282 -0.000000 -0.000000 8.292989 8.292989 -1.560978 34.269640 -0.000000 6.714492 34.808408 -0.000000 -9.836448 33.730873 -0.000000 275370.940885 -4991688.659885 0.000000 275379.216355 -4991688.121118 0.000000 275362.665416 -4991689.198652 0.000000 -0.003119 0.000000 0.000000 0.000282 0.000000 0.000000
2685.252511 -7.789993 -0.000000 -0.000000 -0.003027 -0.000000 -0.000000 0.000271 -0.000000 -0.000000 8.291354 8.291354 -1.539499 33.937097 -0.000000 6.734887 34.467285 -0.000000 -9.813885 33.406909 -0.000000 275370.962364 -4991688.992429 0.000000 275379.236750 -4991688.462241 0.000000 275362.687979 -4991689.522616 0.000000 -0.003027 0.000000 0.000000 0.000271 0.000000 0.000000
2685.585749 -7.790987 -0.000000 -0.000000 -0.002939 -0.000000 -0.000000 0.000260 -0.000000 -0.000000 8.289837 8.289837 -1.518356 33.604531 -0.000000 6.755039 34.126399 -0.000000 -9.791750 33.082664 -0.000000 275370.983507 -4991689.324995 0.000000 275379.256902 -4991688.803127 0.000000 275362.710113 -4991689.846861 0.000000 -0.002939 0.000000 0.000000 0.000260 0.000000 0.000000
2685.918987 -7.791952 -0.000000 -0.000000 -0.002853 -0.000000 -0.000000 0.000252 -0.000000 -0.000000 8.288432 8.288432 -1.497538 33.271944 -0.000000 6.774954 33.785740 -0.000000 -9.770030 32.758148 -0.000000 275371.004325 -4991689.657582 0.000000 275379.276817 -4991689.143785 0.000000 275362.731833 -4991690.171377 0.000000 -0.002853 0.000000 0.000000 0.000252 0.000000 0.000000
